POSITION_ID_SUMONEPOS,TRIP_ID,CRUISENO,TRANSECT_NUMBER,DATE,TIME,PLANE_FLIGHT_HEIGHT,AVG_LON_PIC_CENTER,AVG_LAT_PIC_CENTER,TOTAL_PIC_AREA_ANALYSED,Common Guillemot,Common Guillemot or Razorbill,Razorbill,,TOTAL_PIC_AREA_ANALYSED,411.242498,density
CD0120220310082656,1,22_03_Zone067_01,18,20220310,08:26:56,566,6.298743375,53.998596,0.036968,0,0,0,,,,
CD0120220310082657,1,22_03_Zone067_01,18,20220310,08:26:57,565,6.298336125,53.99911213,0.036948,1,0,0,,,,
CD0120220310082658,1,22_03_Zone067_01,18,20220310,08:26:58,565,6.297928875,53.99962888,0.036924,0,0,0,,,,
CD0120220310082659,1,22_03_Zone067_01,18,20220310,08:26:59,565,6.297522,54.00014625,0.036908,0,0,0,,,,
CD0120220310082700,1,22_03_Zone067_01,18,20220310,08:27:00,564,6.29711525,54.00066413,0.036896,0,0,0,,,,
CD0120220310082701,1,22_03_Zone067_01,18,20220310,08:27:01,564,6.296709,54.00118263,0.036892,0,0,0,,,,
CD0120220310082702,1,22_03_Zone067_01,18,20220310,08:27:02,564,6.296302625,54.0017015,0.036892,0,0,1,,,,
CD0120220310082703,1,22_03_Zone067_01,18,20220310,08:27:03,564,6.295896625,54.00222088,0.0369,0,0,0,,,,
CD0120220310082704,1,22_03_Zone067_01,18,20220310,08:27:04,565,6.295490875,54.0027405,0.036908,0,0,0,,,,
CD0120220310082705,1,22_03_Zone067_01,18,20220310,08:27:05,565,6.295085,54.00326025,0.036924,0,0,0,,,,
CD0120220310082706,1,22_03_Zone067_01,18,20220310,08:27:06,565,6.2946795,54.00378,0.036948,0,0,0,,,,
CD0120220310082707,1,22_03_Zone067_01,18,20220310,08:27:07,566,6.294274125,54.0043,0.036968,0,0,0,,,,
CD0120220310082708,1,22_03_Zone067_01,18,20220310,08:27:08,566,6.293869,54.00481963,0.036992,0,0,0,,,,
CD0120220310082709,1,22_03_Zone067_01,18,20220310,08:27:09,566,6.293464125,54.00533913,0.037016,0,0,0,,,,
CD0120220310082710,1,22_03_Zone067_01,18,20220310,08:27:10,567,6.29305975,54.0058585,0.03704,0,0,0,,,,
CD0120220310082711,1,22_03_Zone067_01,18,20220310,08:27:11,567,6.292655625,54.00637738,0.03706,0,0,0,,,,
CD0120220310082712,1,22_03_Zone067_01,18,20220310,08:27:12,567,6.292251875,54.006896,0.037076,0,0,0,,,,
CD0120220310082713,1,22_03_Zone067_01,18,20220310,08:27:13,567,6.291848875,54.00741388,0.037092,0,0,0,,,,
CD0120220310082714,1,22_03_Zone067_01,18,20220310,08:27:14,568,6.2914465,54.00793125,0.0371,0,0,0,,,,
CD0120220310082715,1,22_03_Zone067_01,18,20220310,08:27:15,568,6.29104425,54.00844838,0.037108,0,0,0,,,,
CD0120220310082716,1,22_03_Zone067_01,18,20220310,08:27:16,568,6.290642875,54.00896538,0.037108,0,0,0,,,,
CD0120220310082717,1,22_03_Zone067_01,18,20220310,08:27:17,568,6.290241375,54.00948213,0.037108,0,0,0,,,,
CD0120220310082718,1,22_03_Zone067_01,18,20220310,08:27:18,568,6.289840125,54.00999888,0.037108,0,0,0,,,,
CD0120220310082719,1,22_03_Zone067_01,18,20220310,08:27:19,568,6.289439125,54.010516,0.037108,0,0,0,,,,
CD0120220310082720,1,22_03_Zone067_01,18,20220310,08:27:20,568,6.28903825,54.01103275,0.037104,0,0,0,,,,
CD0120220310082721,1,22_03_Zone067_01,18,20220310,08:27:21,568,6.288637625,54.01155025,0.037104,0,0,0,,,,
CD0120220310082722,1,22_03_Zone067_01,18,20220310,08:27:22,568,6.2882365,54.01206838,0.0371,0,0,0,,,,
CD0120220310082723,1,22_03_Zone067_01,18,20220310,08:27:23,568,6.287835625,54.0125865,0.037104,0,0,0,,,,
CD0120220310082724,1,22_03_Zone067_01,18,20220310,08:27:24,568,6.287434,54.0131055,0.037108,0,0,0,,,,
CD0120220310082725,1,22_03_Zone067_01,18,20220310,08:27:25,568,6.28703275,54.013625,0.037112,0,0,0,,,,
CD0120220310082726,1,22_03_Zone067_01,18,20220310,08:27:26,568,6.286630875,54.014145,0.03712,0,0,0,,,,
CD0120220310082727,1,22_03_Zone067_01,18,20220310,08:27:27,568,6.28622875,54.01466538,0.037128,0,0,0,,,,
CD0120220310082728,1,22_03_Zone067_01,18,20220310,08:27:28,568,6.285826625,54.015186,0.037136,0,0,0,,,,
CD0120220310082729,1,22_03_Zone067_01,18,20220310,08:27:29,568,6.285424,54.01570725,0.03714,0,0,0,,,,
CD0120220310082730,1,22_03_Zone067_01,18,20220310,08:27:30,568,6.2850215,54.01622863,0.037144,0,0,0,,,,
CD0120220310082731,1,22_03_Zone067_01,18,20220310,08:27:31,568,6.284619,54.01675038,0.037152,0,0,0,,,,
CD0120220310082732,1,22_03_Zone067_01,18,20220310,08:27:32,568,6.284216125,54.01727225,0.037152,0,0,0,,,,
CD0120220310082733,1,22_03_Zone067_01,18,20220310,08:27:33,568,6.2838135,54.01779413,0.03716,0,0,0,,,,
CD0120220310082734,1,22_03_Zone067_01,18,20220310,08:27:34,568,6.2834105,54.01831613,0.037156,0,0,0,,,,
CD0120220310082735,1,22_03_Zone067_01,18,20220310,08:27:35,568,6.283007875,54.0188385,0.037152,0,0,0,,,,
CD0120220310082736,1,22_03_Zone067_01,18,20220310,08:27:36,568,6.282604875,54.01936063,0.037144,0,0,0,,,,
CD0120220310082737,1,22_03_Zone067_01,18,20220310,08:27:37,568,6.28220175,54.019883,0.03714,0,0,1,,,,
CD0120220310082738,1,22_03_Zone067_01,18,20220310,08:27:38,568,6.2817985,54.0204055,0.037132,0,0,0,,,,
CD0120220310082739,1,22_03_Zone067_01,18,20220310,08:27:39,568,6.281395,54.020928,0.037124,0,0,0,,,,
CD0120220310082740,1,22_03_Zone067_01,18,20220310,08:27:40,568,6.280991125,54.02145075,0.037116,0,0,0,,,,
CD0120220310082741,1,22_03_Zone067_01,18,20220310,08:27:41,568,6.280587,54.021974,0.037108,0,0,0,,,,
CD0120220310082742,1,22_03_Zone067_01,18,20220310,08:27:42,568,6.2801825,54.02249738,0.037104,0,0,0,,,,
CD0120220310082743,1,22_03_Zone067_01,18,20220310,08:27:43,568,6.27977775,54.02302075,0.0371,0,0,0,,,,
CD0120220310082744,1,22_03_Zone067_01,18,20220310,08:27:44,567,6.279372375,54.02354463,0.037096,0,0,0,,,,
CD0120220310082745,1,22_03_Zone067_01,18,20220310,08:27:45,568,6.278966375,54.02406875,0.0371,0,0,0,,,,
CD0120220310082746,1,22_03_Zone067_01,18,20220310,08:27:46,568,6.278559,54.024593,0.0371,0,0,0,,,,
CD0120220310082747,1,22_03_Zone067_01,18,20220310,08:27:47,568,6.2781505,54.02511713,0.037104,0,0,0,,,,
CD0120220310082748,1,22_03_Zone067_01,18,20220310,08:27:48,568,6.27774075,54.02564125,0.037108,0,0,0,,,,
CD0120220310082749,1,22_03_Zone067_01,18,20220310,08:27:49,568,6.277329,54.02616538,0.037112,0,0,0,,,,
CD0120220310082750,1,22_03_Zone067_01,18,20220310,08:27:50,568,6.2769165,54.02668925,0.037116,0,0,0,,,,
CD0120220310082751,1,22_03_Zone067_01,18,20220310,08:27:51,568,6.276501625,54.02721288,0.037116,0,0,0,,,,
CD0120220310082752,1,22_03_Zone067_01,18,20220310,08:27:52,568,6.27608525,54.02773575,0.037112,0,0,0,,,,
CD0120220310082753,1,22_03_Zone067_01,18,20220310,08:27:53,568,6.27566675,54.02825875,0.037108,0,0,0,,,,
CD0120220310082754,1,22_03_Zone067_01,18,20220310,08:27:54,567,6.275246375,54.028781,0.037092,0,0,0,,,,
CD0120220310082755,1,22_03_Zone067_01,18,20220310,08:27:55,567,6.27482375,54.02930263,0.037076,0,0,0,,,,
CD0120220310082756,1,22_03_Zone067_01,18,20220310,08:27:56,567,6.27439975,54.02982413,0.037056,0,0,0,,,,
CD0120220310082757,1,22_03_Zone067_01,18,20220310,08:27:57,566,6.273974375,54.03034513,0.037032,0,0,0,,,,
CD0120220310082758,1,22_03_Zone067_01,18,20220310,08:27:58,566,6.2735475,54.03086613,0.037,0,0,0,,,,
CD0120220310082759,1,22_03_Zone067_01,18,20220310,08:27:59,565,6.27311925,54.03138713,0.036964,0,0,0,,,,
CD0120220310082800,1,22_03_Zone067_01,18,20220310,08:28:00,565,6.2726895,54.03190763,0.036924,0,0,0,,,,
CD0120220310082801,1,22_03_Zone067_01,18,20220310,08:28:01,564,6.272258375,54.03242863,0.036888,0,0,0,,,,
CD0120220310082802,1,22_03_Zone067_01,18,20220310,08:28:02,564,6.271825625,54.0329495,0.036848,0,0,2,,,,
CD0120220310082803,1,22_03_Zone067_01,18,20220310,08:28:03,563,6.27139125,54.03347088,0.036804,0,0,0,,,,
CD0120220310082804,1,22_03_Zone067_01,18,20220310,08:28:04,562,6.270955625,54.033992,0.036764,0,0,0,,,,
CD0120220310082805,1,22_03_Zone067_01,18,20220310,08:28:05,562,6.27051825,54.0345135,0.03672,0,0,0,,,,
CD0120220310082806,1,22_03_Zone067_01,18,20220310,08:28:06,561,6.2700795,54.03503575,0.03668,0,0,0,,,,
CD0120220310082807,1,22_03_Zone067_01,18,20220310,08:28:07,561,6.269638875,54.03555813,0.03664,0,0,0,,,,
CD0120220310082808,1,22_03_Zone067_01,18,20220310,08:28:08,560,6.269196875,54.03608063,0.036604,0,0,2,,,,
CD0120220310082809,1,22_03_Zone067_01,18,20220310,08:28:09,559,6.2687535,54.03660363,0.036568,0,0,0,,,,
CD0120220310082810,1,22_03_Zone067_01,18,20220310,08:28:10,559,6.268308875,54.03712663,0.036536,0,0,0,,,,
CD0120220310082811,1,22_03_Zone067_01,18,20220310,08:28:11,558,6.267863,54.03764963,0.036504,0,0,0,,,,
CD0120220310082812,1,22_03_Zone067_01,18,20220310,08:28:12,558,6.267416125,54.0381725,0.03648,0,0,0,,,,
CD0120220310082813,1,22_03_Zone067_01,18,20220310,08:28:13,558,6.26696825,54.038695,0.036452,0,0,0,,,,
CD0120220310082814,1,22_03_Zone067_01,18,20220310,08:28:14,557,6.266519375,54.03921738,0.036436,0,0,0,,,,
CD0120220310082815,1,22_03_Zone067_01,18,20220310,08:28:15,557,6.266069625,54.03973938,0.03642,0,0,1,,,,
CD0120220310082816,1,22_03_Zone067_01,18,20220310,08:28:16,557,6.2656195,54.040261,0.036408,0,0,0,,,,
CD0120220310082817,1,22_03_Zone067_01,18,20220310,08:28:17,557,6.265169125,54.04078213,0.0364,0,0,0,,,,
CD0120220310082818,1,22_03_Zone067_01,18,20220310,08:28:18,557,6.264718625,54.04130275,0.036392,0,0,0,,,,
CD0120220310082819,1,22_03_Zone067_01,18,20220310,08:28:19,557,6.26426825,54.04182275,0.036392,0,0,0,,,,
CD0120220310082820,1,22_03_Zone067_01,18,20220310,08:28:20,557,6.263818,54.04234225,0.036396,0,0,0,,,,
CD0120220310082821,1,22_03_Zone067_01,18,20220310,08:28:21,557,6.26336875,54.042861,0.0364,0,0,0,,,,
CD0120220310082822,1,22_03_Zone067_01,18,20220310,08:28:22,557,6.26292,54.043379,0.036408,0,0,0,,,,
CD0120220310082823,1,22_03_Zone067_01,18,20220310,08:28:23,557,6.262472,54.04389613,0.036416,0,0,0,,,,
CD0120220310082824,1,22_03_Zone067_01,18,20220310,08:28:24,557,6.2620255,54.04441263,0.036428,0,0,0,,,,
CD0120220310082825,1,22_03_Zone067_01,18,20220310,08:28:25,557,6.261579875,54.04492825,0.036444,0,0,0,,,,
CD0120220310082826,1,22_03_Zone067_01,18,20220310,08:28:26,558,6.261136,54.04544263,0.036452,0,0,0,,,,
CD0120220310082827,1,22_03_Zone067_01,18,20220310,08:28:27,558,6.2606935,54.04595613,0.036468,0,0,0,,,,
CD0120220310082828,1,22_03_Zone067_01,18,20220310,08:28:28,558,6.260252375,54.04646825,0.03648,0,0,0,,,,
CD0120220310082829,1,22_03_Zone067_01,18,20220310,08:28:29,558,6.259812,54.04697938,0.036496,0,0,0,,,,
CD0120220310082830,1,22_03_Zone067_01,18,20220310,08:28:30,558,6.25937275,54.04748963,0.036508,0,0,0,,,,
CD0120220310082831,1,22_03_Zone067_01,18,20220310,08:28:31,559,6.258934375,54.04799875,0.03652,0,0,0,,,,
CD0120220310082832,1,22_03_Zone067_01,18,20220310,08:28:32,559,6.258496625,54.048507,0.036528,0,0,0,,,,
CD0120220310082833,1,22_03_Zone067_01,18,20220310,08:28:33,559,6.258059375,54.04901438,0.036536,0,0,0,,,,
CD0120220310082834,1,22_03_Zone067_01,18,20220310,08:28:34,559,6.257622875,54.04952138,0.036544,0,0,0,,,,
CD0120220310082835,1,22_03_Zone067_01,18,20220310,08:28:35,559,6.25718675,54.0500275,0.036548,0,0,0,,,,
CD0120220310082836,1,22_03_Zone067_01,18,20220310,08:28:36,559,6.25675075,54.05053325,0.036552,0,0,0,,,,
CD0120220310082837,1,22_03_Zone067_01,18,20220310,08:28:37,559,6.2563155,54.0510385,0.036544,0,0,0,,,,
CD0120220310082838,1,22_03_Zone067_01,18,20220310,08:28:38,559,6.25588,54.05154338,0.03654,0,2,0,,,,
CD0120220310082839,1,22_03_Zone067_01,18,20220310,08:28:39,559,6.25544525,54.05204813,0.036528,0,0,0,,,,
CD0120220310082840,1,22_03_Zone067_01,18,20220310,08:28:40,559,6.255011375,54.05255263,0.03652,0,0,0,,,,
CD0120220310082841,1,22_03_Zone067_01,18,20220310,08:28:41,558,6.25457775,54.05305738,0.036504,0,0,0,,,,
CD0120220310082842,1,22_03_Zone067_01,18,20220310,08:28:42,558,6.254145125,54.05356163,0.036492,0,0,0,,,,
CD0120220310082843,1,22_03_Zone067_01,18,20220310,08:28:43,558,6.253713,54.05406575,0.036476,0,0,0,,,,
CD0120220310082844,1,22_03_Zone067_01,18,20220310,08:28:44,558,6.253281875,54.05457025,0.03646,0,0,0,,,,
CD0120220310082845,1,22_03_Zone067_01,18,20220310,08:28:45,558,6.25285125,54.05507463,0.036452,0,0,0,,,,
CD0120220310082846,1,22_03_Zone067_01,18,20220310,08:28:46,557,6.252422,54.05557888,0.036444,0,0,0,,,,
CD0120220310082847,1,22_03_Zone067_01,18,20220310,08:28:47,557,6.25199325,54.0560835,0.036436,0,0,0,,,,
CD0120220310082848,1,22_03_Zone067_01,18,20220310,08:28:48,557,6.2515655,54.056588,0.036432,0,0,0,,,,
CD0120220310082849,1,22_03_Zone067_01,18,20220310,08:28:49,557,6.251138,54.0570925,0.036436,0,0,0,,,,
CD0120220310082850,1,22_03_Zone067_01,18,20220310,08:28:50,557,6.250710125,54.05759675,0.036436,0,0,0,,,,
CD0120220310082851,1,22_03_Zone067_01,18,20220310,08:28:51,558,6.250282,54.05810075,0.036444,0,0,0,,,,
CD0120220310082852,1,22_03_Zone067_01,18,20220310,08:28:52,558,6.24985275,54.058604,0.03646,0,0,0,,,,
CD0120220310082853,1,22_03_Zone067_01,18,20220310,08:28:53,558,6.249423125,54.059107,0.036468,0,0,0,,,,
CD0120220310082854,1,22_03_Zone067_01,18,20220310,08:28:54,558,6.248992625,54.0596095,0.03648,0,0,0,,,,
CD0120220310082855,1,22_03_Zone067_01,18,20220310,08:28:55,558,6.24856125,54.06011138,0.036492,0,0,0,,,,
CD0120220310082856,1,22_03_Zone067_01,18,20220310,08:28:56,558,6.2481285,54.0606125,0.036504,0,0,0,,,,
CD0120220310082857,1,22_03_Zone067_01,18,20220310,08:28:57,559,6.247694375,54.061113,0.036512,0,0,0,,,,
CD0120220310082858,1,22_03_Zone067_01,18,20220310,08:28:58,559,6.247258875,54.0616125,0.03652,0,0,0,,,,
CD0120220310082859,1,22_03_Zone067_01,18,20220310,08:28:59,559,6.24682225,54.06211113,0.036528,0,0,0,,,,
CD0120220310082900,1,22_03_Zone067_01,18,20220310,08:29:00,559,6.246385875,54.06260963,0.036536,0,1,0,,,,
CD0120220310082901,1,22_03_Zone067_01,18,20220310,08:29:01,559,6.24594975,54.06310763,0.036536,0,0,0,,,,
CD0120220310082902,1,22_03_Zone067_01,18,20220310,08:29:02,559,6.24551425,54.0636055,0.036528,0,0,0,,,,
CD0120220310082903,1,22_03_Zone067_01,18,20220310,08:29:03,559,6.245079875,54.06410325,0.036528,0,0,0,,,,
CD0120220310082904,1,22_03_Zone067_01,18,20220310,08:29:04,559,6.2446465,54.06460063,0.036528,0,0,1,,,,
CD0120220310082905,1,22_03_Zone067_01,18,20220310,08:29:05,559,6.244214125,54.06509838,0.03652,0,0,0,,,,
CD0120220310082906,1,22_03_Zone067_01,18,20220310,08:29:06,559,6.243783125,54.06559588,0.03652,0,0,0,,,,
CD0120220310082907,1,22_03_Zone067_01,18,20220310,08:29:07,559,6.243354,54.06609313,0.03652,0,0,0,,,,
CD0120220310082908,1,22_03_Zone067_01,18,20220310,08:29:08,559,6.2429265,54.066591,0.036516,0,0,0,,,,
CD0120220310082909,1,22_03_Zone067_01,18,20220310,08:29:09,559,6.242500625,54.06708875,0.036516,0,0,0,,,,
CD0120220310082910,1,22_03_Zone067_01,18,20220310,08:29:10,559,6.242076875,54.06758675,0.03652,0,0,2,,,,
CD0120220310082911,1,22_03_Zone067_01,18,20220310,08:29:11,559,6.24165375,54.06808463,0.03652,0,0,0,,,,
CD0120220310082912,1,22_03_Zone067_01,18,20220310,08:29:12,559,6.241232,54.06858225,0.036528,0,0,0,,,,
CD0120220310082913,1,22_03_Zone067_01,18,20220310,08:29:13,559,6.240811125,54.06908,0.036528,0,0,0,,,,
CD0120220310082914,1,22_03_Zone067_01,18,20220310,08:29:14,559,6.24039125,54.06957775,0.036536,0,0,0,,,,
CD0120220310082915,1,22_03_Zone067_01,18,20220310,08:29:15,559,6.23997225,54.07007575,0.036544,0,0,0,,,,
CD0120220310082916,1,22_03_Zone067_01,18,20220310,08:29:16,559,6.239554,54.0705735,0.036548,0,0,0,,,,
CD0120220310082917,1,22_03_Zone067_01,18,20220310,08:29:17,559,6.239137,54.07107138,0.036552,0,0,0,,,,
CD0120220310082918,1,22_03_Zone067_01,18,20220310,08:29:18,559,6.238720375,54.071569,0.036556,0,0,0,,,,
CD0120220310082919,1,22_03_Zone067_01,18,20220310,08:29:19,559,6.23830475,54.07206713,0.036556,0,0,0,,,,
CD0120220310082920,1,22_03_Zone067_01,18,20220310,08:29:20,559,6.237889875,54.0725655,0.036556,0,0,0,,,,
CD0120220310082921,1,22_03_Zone067_01,18,20220310,08:29:21,559,6.23747525,54.0730635,0.036552,0,0,1,,,,
CD0120220310082922,1,22_03_Zone067_01,18,20220310,08:29:22,559,6.2370605,54.07356163,0.036552,0,0,0,,,,
CD0120220310082923,1,22_03_Zone067_01,18,20220310,08:29:23,559,6.236645875,54.07405963,0.036544,0,0,0,,,,
CD0120220310082924,1,22_03_Zone067_01,18,20220310,08:29:24,559,6.23623125,54.07455788,0.036536,0,0,1,,,,
CD0120220310082925,1,22_03_Zone067_01,18,20220310,08:29:25,559,6.23581575,54.0750555,0.036528,0,0,0,,,,
CD0120220310082926,1,22_03_Zone067_01,18,20220310,08:29:26,559,6.235400375,54.07555338,0.036528,0,0,0,,,,
CD0120220310082927,1,22_03_Zone067_01,18,20220310,08:29:27,559,6.234984,54.076051,0.03652,0,0,0,,,,
CD0120220310082928,1,22_03_Zone067_01,18,20220310,08:29:28,559,6.234567,54.07654875,0.03652,0,0,0,,,,
CD0120220310082929,1,22_03_Zone067_01,18,20220310,08:29:29,559,6.234149,54.07704625,0.03652,0,0,0,,,,
CD0120220310082930,1,22_03_Zone067_01,18,20220310,08:29:30,559,6.233730125,54.07754363,0.03652,0,0,0,,,,
CD0120220310082931,1,22_03_Zone067_01,18,20220310,08:29:31,559,6.2333105,54.07804088,0.03652,0,0,0,,,,
CD0120220310082932,1,22_03_Zone067_01,18,20220310,08:29:32,559,6.232890875,54.0785385,0.036528,0,0,0,,,,
CD0120220310082933,1,22_03_Zone067_01,18,20220310,08:29:33,559,6.232471375,54.07903613,0.036536,0,0,0,,,,
CD0120220310082934,1,22_03_Zone067_01,18,20220310,08:29:34,559,6.232052125,54.079534,0.036548,0,0,0,,,,
CD0120220310082935,1,22_03_Zone067_01,18,20220310,08:29:35,559,6.231633125,54.08003188,0.03656,0,0,0,,,,
CD0120220310082936,1,22_03_Zone067_01,18,20220310,08:29:36,559,6.2312145,54.08053,0.036568,0,0,0,,,,
CD0120220310082937,1,22_03_Zone067_01,18,20220310,08:29:37,560,6.2307965,54.08102813,0.03658,0,0,0,,,,
CD0120220310082938,1,22_03_Zone067_01,18,20220310,08:29:38,560,6.230379,54.0815265,0.036588,0,0,0,,,,
CD0120220310082939,1,22_03_Zone067_01,18,20220310,08:29:39,560,6.229962625,54.08202463,0.036596,0,0,0,,,,
CD0120220310082940,1,22_03_Zone067_01,18,20220310,08:29:40,560,6.229547125,54.0825235,0.0366,0,0,0,,,,
CD0120220310082941,1,22_03_Zone067_01,18,20220310,08:29:41,560,6.22913275,54.083022,0.036604,0,0,0,,,,
CD0120220310082942,1,22_03_Zone067_01,18,20220310,08:29:42,560,6.228718875,54.0835205,0.0366,0,0,0,,,,
CD0120220310082943,1,22_03_Zone067_01,18,20220310,08:29:43,560,6.2283055,54.08401913,0.036596,0,0,0,,,,
CD0120220310082944,1,22_03_Zone067_01,18,20220310,08:29:44,560,6.2278925,54.08451775,0.036588,0,0,0,,,,
CD0120220310082945,1,22_03_Zone067_01,18,20220310,08:29:45,560,6.22748,54.08501613,0.03658,0,0,0,,,,
CD0120220310082946,1,22_03_Zone067_01,18,20220310,08:29:46,559,6.227067625,54.08551475,0.036572,0,0,0,,,,
CD0120220310082947,1,22_03_Zone067_01,18,20220310,08:29:47,559,6.2266555,54.08601363,0.036564,0,0,0,,,,
CD0120220310082948,1,22_03_Zone067_01,18,20220310,08:29:48,559,6.2262435,54.08651263,0.036556,0,0,0,,,,
CD0120220310082949,1,22_03_Zone067_01,18,20220310,08:29:49,559,6.22583175,54.08701188,0.036548,0,0,0,,,,
CD0120220310082950,1,22_03_Zone067_01,18,20220310,08:29:50,559,6.225419875,54.08751113,0.036544,0,0,0,,,,
CD0120220310082951,1,22_03_Zone067_01,18,20220310,08:29:51,559,6.225008,54.088011,0.036536,0,0,0,,,,
CD0120220310082952,1,22_03_Zone067_01,18,20220310,08:29:52,559,6.224596,54.08851125,0.036536,0,0,0,,,,
CD0120220310082953,1,22_03_Zone067_01,18,20220310,08:29:53,559,6.224183375,54.08901125,0.036544,0,0,0,,,,
CD0120220310082954,1,22_03_Zone067_01,18,20220310,08:29:54,559,6.223769875,54.08951163,0.036548,0,0,0,,,,
CD0120220310082955,1,22_03_Zone067_01,18,20220310,08:29:55,559,6.22335575,54.09001175,0.036552,0,0,0,,,,
CD0120220310082956,1,22_03_Zone067_01,18,20220310,08:29:56,559,6.222941,54.09051188,0.036564,0,0,0,,,,
CD0120220310082957,1,22_03_Zone067_01,18,20220310,08:29:57,559,6.22252525,54.09101138,0.036572,0,0,0,,,,
CD0120220310082958,1,22_03_Zone067_01,18,20220310,08:29:58,560,6.2221085,54.09151063,0.03658,0,0,0,,,,
CD0120220310082959,1,22_03_Zone067_01,18,20220310,08:29:59,560,6.221691125,54.09200925,0.036592,0,0,0,,,,
CD0120220310083000,1,22_03_Zone067_01,18,20220310,08:30:00,560,6.2212725,54.09250738,0.036604,0,0,0,,,,
CD0120220310083001,1,22_03_Zone067_01,18,20220310,08:30:01,560,6.220853125,54.0930045,0.036612,0,0,0,,,,
CD0120220310083002,1,22_03_Zone067_01,18,20220310,08:30:02,560,6.220432375,54.09350063,0.036612,0,0,0,,,,
CD0120220310083003,1,22_03_Zone067_01,18,20220310,08:30:03,560,6.220011125,54.093996,0.03662,0,0,0,,,,
CD0120220310083004,1,22_03_Zone067_01,18,20220310,08:30:04,560,6.21959,54.09449088,0.03662,0,0,0,,,,
CD0120220310083005,1,22_03_Zone067_01,18,20220310,08:30:05,560,6.219169,54.0949855,0.03662,0,0,0,,,,
CD0120220310083006,1,22_03_Zone067_01,18,20220310,08:30:06,560,6.21874825,54.0954795,0.036612,0,0,1,,,,
CD0120220310083007,1,22_03_Zone067_01,18,20220310,08:30:07,560,6.21832725,54.09597363,0.036612,0,0,0,,,,
CD0120220310083008,1,22_03_Zone067_01,18,20220310,08:30:08,560,6.21790675,54.09646763,0.036604,0,0,0,,,,
CD0120220310083009,1,22_03_Zone067_01,18,20220310,08:30:09,560,6.2174865,54.096962,0.036596,0,0,0,,,,
CD0120220310083010,1,22_03_Zone067_01,18,20220310,08:30:10,560,6.21706625,54.09745675,0.036584,0,0,0,,,,
CD0120220310083011,1,22_03_Zone067_01,18,20220310,08:30:11,559,6.216646,54.09795188,0.036572,0,0,0,,,,
CD0120220310083012,1,22_03_Zone067_01,18,20220310,08:30:12,559,6.216226375,54.0984475,0.03656,0,0,0,,,,
CD0120220310083013,1,22_03_Zone067_01,18,20220310,08:30:13,559,6.215807,54.09894425,0.036544,0,0,0,,,,
CD0120220310083014,1,22_03_Zone067_01,18,20220310,08:30:14,559,6.21538725,54.09944163,0.036528,0,0,0,,,,
CD0120220310083015,1,22_03_Zone067_01,18,20220310,08:30:15,559,6.2149675,54.0999395,0.036512,0,0,0,,,,
CD0120220310083016,1,22_03_Zone067_01,18,20220310,08:30:16,558,6.214548125,54.10043813,0.0365,0,0,0,,,,
CD0120220310083017,1,22_03_Zone067_01,18,20220310,08:30:17,558,6.214128625,54.10093725,0.036484,0,0,0,,,,
CD0120220310083018,1,22_03_Zone067_01,18,20220310,08:30:18,558,6.2137095,54.10143688,0.036472,0,0,0,,,,
CD0120220310083019,1,22_03_Zone067_01,18,20220310,08:30:19,558,6.213290625,54.1019365,0.03646,0,0,0,,,,
CD0120220310083020,1,22_03_Zone067_01,18,20220310,08:30:20,558,6.212872375,54.1024365,0.036452,0,0,0,,,,
CD0120220310083021,1,22_03_Zone067_01,18,20220310,08:30:21,558,6.212454625,54.10293675,0.036452,0,0,0,,,,
CD0120220310083022,1,22_03_Zone067_01,18,20220310,08:30:22,558,6.21203775,54.10343713,0.036452,0,0,0,,,,
CD0120220310083023,1,22_03_Zone067_01,18,20220310,08:30:23,558,6.211621625,54.10393725,0.036452,0,0,0,,,,
CD0120220310083024,1,22_03_Zone067_01,18,20220310,08:30:24,558,6.211206375,54.10443738,0.036468,0,0,0,,,,
CD0120220310083025,1,22_03_Zone067_01,18,20220310,08:30:25,558,6.210792,54.10493725,0.03648,0,0,0,,,,
CD0120220310083026,1,22_03_Zone067_01,18,20220310,08:30:26,558,6.210378875,54.10543738,0.036496,0,0,0,,,,
CD0120220310083027,1,22_03_Zone067_01,18,20220310,08:30:27,559,6.209966875,54.10593725,0.03652,0,0,0,,,,
CD0120220310083028,1,22_03_Zone067_01,18,20220310,08:30:28,559,6.20955575,54.106437,0.03654,0,0,0,,,,
CD0120220310083029,1,22_03_Zone067_01,18,20220310,08:30:29,559,6.209145625,54.10693688,0.036564,0,0,0,,,,
CD0120220310083030,1,22_03_Zone067_01,18,20220310,08:30:30,560,6.208736875,54.10743638,0.036584,0,0,0,,,,
CD0120220310083031,1,22_03_Zone067_01,18,20220310,08:30:31,560,6.208328875,54.10793613,0.036604,0,0,0,,,,
CD0120220310083032,1,22_03_Zone067_01,18,20220310,08:30:32,560,6.20792225,54.10843575,0.03662,0,0,0,,,,
CD0120220310083033,1,22_03_Zone067_01,18,20220310,08:30:33,560,6.2075165,54.10893538,0.036636,0,0,0,,,,
CD0120220310083034,1,22_03_Zone067_01,18,20220310,08:30:34,561,6.20711225,54.10943513,0.036644,0,0,0,,,,
CD0120220310083035,1,22_03_Zone067_01,18,20220310,08:30:35,561,6.206708375,54.10993488,0.036644,0,0,0,,,,
